author_id;publication_id
337;181172,157476,144339,141691,138116,138115,138109,138111,132773,122277,121736,138223,138119,138091,111937,107203,138609,105987
338;140220,142797
339;182370,154204,146219,165634
340;140340,132807,132806,132805,124846,120942,112100
341;165005,145619,146534,138180,138179,137860,137486,134484,132822,125522,124338,120945,120931,112117
342;183548,178143,169790,167102,166137,154227,152632,146241,146239,144589,142032,138383,138381,134433,134427,135008,132127,130707,129281,129162,129105,129062,128831,128829,128116,127966,126707,124286,124279,123951,122466,117703,117690,123957,111162,111008,110724,109566,134435,128667,123973,123972,111005,102898,134356,123960,103688,100520,109064
343;161395,142715,142714,140582,138900,137742,133126,131453,131276,130027,124809,116241,113620,111648,106060
344;161395,157415,145391,137452,137256,168500,129373,127760,127317,127792,119807
345;183790,183779,183366,182960,182157,173722,170972,165421,165420,165300,164785,163634,160550,154249,146272,145588,145585,145416,143579,141436,141407,140618,137572,137451,137419,137327,137326,136323,136319,135360,134896,132329,129382,129377,129370,127315,126992,126988,126987,126984,127806,127796,122069,119805,119804,118905,116241,115901,134168,113033,113022,110036,110032,109504,109129,109128,116869,116853,103549,109645,106244,100266,100240,98521,116845,96292
346;172704,126620,126618,123102,115993,115991,115521,108983,108525,108524,107908,107534,107912
347;174288,173905,156241,152461,151310,144877,136295,136140,129232,115988,110366,108436,107535,101079,107907,97818
348;170990,169776,146692,126643,115995,108532,108453
349;186819,182633,182623,182614,182613,169782,153315,159075,147357,145608,145327,139323,138141,137227,128907,122240,107295
350;146231,138146,127301,116534
351;166012,166011,156047,145698,142659,135239,135238,135237,135235,135234,135152,135292,114203
352;186819,185512,153316,145604,145327,143859,140438,139325,137028,137027,137025,128902,128226,127238,127231,127084,135179,122241,120855,118037,114980,111960,110703,107460,93911
353;182626,169771,169763,167516,152721,139717,138147,124232,120075,107288,104225
354;156077,146214,137468,123363,111625
355;154415,154246,142054,141148,136122,133760,128020,125278,111643,111642
356;179887,136756,136118,125210,99544
357;171235,161983,108725
358;186994,131207,146394,123646,123231,119071,109662,107752,108049,99045
359;177077,172954,149890,144445,150351,133752,150348,123639
360;173157,179716,173184,147378,143218,136118,105464
361;184691,173020,165030,152504,163578,116138,112681,112286
362;152509,124898,92920
363;184701,180415,183742,172938,172081,179726,172097,172094,152518,151912,149231,144956,143220,125295,123458,112305,123461,123460,94745
364;171296,171209,168644,143672,131585,115938,115624,108342,110725,97467,124273
365;173097,163857,143108,138219,132033,132018,126224,122216,115134,114945,114939,114938,114937,110999,110998,107451,107417,107349,109076,102054,100982,100121,110722,100377,98167,108088
366;154167,135417,133756,133755,127823,114477,117981,113008,106841,94506,94502,109854
367;153068,128146,125880,118521,118242,118241,118007,112971
368;144824,135876,134447,126759,125177,125174,125043,118534,114464
369;153178,135316,117723,117705
370;177040,142363,131214,126902,126896,114451,106712,99878
371;117615,106712,101638,99878,99854,98166,98138,105756,105572,105579
372;186838,176300,175746,161086,175975,175811,175815,135043,116360,112587,127297,127296,109428,100329,100328,100327,132048,132047,101133,100211,100187,127258,94723
373;135944,132732,132380,127939,118605,118247,117401,117397,116261,115351,111253,111250,111249,100330
374;184187,181283,134877,125981,116224,97555,92314,91638,91574
375;157097,123584,107346,104873
376;184858,171235,153353,153334,158874,146765,141716,141112,140393,140392,140076,120775,117987,117451,117286
377;182234,166263,146795,135496,125615,122218,117283,116581,110873,109002,108503,107677,124518,97668,91577,91573
378;116653,94094
379;182571,171439,171385,171388,143527,132042,107437,97988,107680
380;185619,176261,175634,175622,153334,151122,162906,152691,137669,133224,132043,128591,116746
381;175496,175494,179623,162330,155890,175609,140799,175612,133187,133252,117285,133250,133223
382;177381,173112,172344,175497,162333,156610,180391,171674,141757,141559,125213,122450,122136,119096,116602,116230,116168,115277,113948,107498,104876,104861,107599
383;181943,173164,162321,153525,145016,140870,139274,135945,132184,128080,125550,119226,116577,116210,114725,114289
384;182411,178265,176994,139050
385;178267,153338,153334,145020,123232
386;154664,153338,153334,142914,116582
387;181658,178005,139027,128081
388;153529,152691,140639,139028,133436,129443,132253,132250,124690,119380,117116
389;182411,178265,176994,153527,139050,123234
390;153531,133436,92321,92175
391;169498,169497,169491,169489,169487,169484,169482,169481,169216,169212,158874,140393,140392,140659,140657,135177,117875,116567
392;129720,128053,107404,109394,102512,107655
393;184429,181530,138219,136247,126224
394;176262,175897,175326,172634,170815,169505,169232,168595,171840,144714,144713,144552,143984,136392,140659,140657,135177,132741,131435,131245,131122,128972,127673,126929,126216,125490,125225,121656,120867,120791,116649,116525,116471,114727,107404,114520,109412,102571
395;167609,144552,141762,116553,131161,113985,107601,102519,97534,92263
396;172357,161228,129225,132640,107289
397;181751,172357,161228,182075,140816,136592,129006,123046,119569,117875,116650,114817,111348,107289,110835
398;117100,111254,111224,106694,106189,114953,111087,114857,114447
399;165007,153538,108107,107930,106938,103324,103285,111132
400;128530,111100,111099,111146
401;146279,143891,140597,128067,128066,127300,127282,125173,124556,115429,107863,107861,106948,115193,107319,98161,111093,114469,111117
402;183018,182674,182671,175233,173722,170992,170979,170542,169142,169951,152228,152216,145590,145416,145403,138196,137571,137451,137222,135360,136170,135187,133704,133639,133635,129671,129391,129368,128470,127770,127762,127283,124655,127775,125837,124653,119803,119545,117873,117599,116531,114226,127871,110903,110894,110432,110214,109504,107885,110913,109090,106973,106840,103300,116669,107338,106244,100241,98521,93603
403;162706,143507,92196
404;101007,100990
405;185246,122504
406;185277,170817,162951,143484,122504,165573,115742,165572,101048,101008,165571,100992
407;185654,185651,170818,170260,164874,164485,162950,162949,145944,143487,142583,132934,132428,132000,131919,128662,124721,115126,114815,112982,116177,116176,105934,101011,100014
408;185246,122504,106625
409;122504,101008,100989
410;100988,123133
411;163922,163883,163770,163823,163822,143371,132259,127244,127243,127242,127241,99462,127250
412;187246,176744,176740,174420,176991,162687,161097,136968,127951,124635,127340,110468,101052,101051,100024,91474
413;187246,176744,176742,174420,162687,137411,136968,132289,127951,124635,127330,127329,127327,128155,101053,101052,101051,91474
414;100998
415;143507,141025,134493,134237,125055,125054,124752,123484,134851,100860,106640,106552
416;180750,164125,156821,154456,151408,147923,154091,148951,148949,139894,139887,132577,130957,125853,139896,122517,116772,115748,114657,111708,111706,111701,106730,103515,102819,102818,101032,101022,99590,99477,99469,103504,91674,91477
418;140965,104420
422;168556,153172,135182,128507,121976,118977,103854,103770
423;168557,153166,153103,147772,147764,147147,144973,139865,139788,139786,139727,131261,131250,131247,131246,128454,132996,121742,121375,121367,121366,121294,121111,118093,117387
424;186962,175897,173175,169435,143785,127866,122840,116994,110078,104135,170048
425;183323,178835,178855,124114
426;184521,135672,122244,124117,110460,109998,109819,91966
427;123295,122470,110474,93083,124118
428;177398,175902,175897,169380,151514,151056,143783,140881,127866,140726,110097,108548,150911
429;184672,184575,177398,170085,161383,152826,151200,141616,140716,131597,131483,131291,130318,122838,121605,116585,116281,110093,107730,100293,91449,91447,91445,178096
430;183752,162262,141616,135669,135459,131597,130318,122591,110093,109703,107730,100293
431;177398,119505,119097,130738,130735,110460,108706,130741,130734,98880,98879,98878,98877,98875
432;177766,146944,149745,98029,98028,98027,98021,97821,92322,91494
433;127932,117457,115049,115048,115046,115045,115042,115041,115029,115025,115024,178065
434;187285,187201,168938,144495,117112,143042,123288,113899,113896,104368,105487,104381,94695
435;185083,172203,169157,136834,111342,111307,104348,94428
436;172195,172056,129180,128065,114511,113913,106330,105410,92490
437;176157,171067,169400,142673,140873,136105,134501,134611,134607,132538,132503,132261,131786,128997,128994,125887,134678,122831,119924,119881,119816,119775,119424,113260,112287,107060,105887,105542,93737,107738
438;182982,180302,176523,171730,153547,153543,150404,149025,140808,140802,137968,136105,142987,133786,127559,112904,107219,107046,112123,106564,106351,105835,105470,105264,104348,104150,142866,106652,106460,106089,94277,94283,93064,92653,92469,133789,107715,142863
439;186894,185842,181748,180064,180011,160710,156235,154795,137971,136589,140700,135936,112245,134628,93805,93739,141122
440;185897,185025,180075,163954,160408,156714,153547,153451,148922,148441,144866,136105,135052,133284,132867,132864,131102,126768,124608,142867,120430,116779,114216,111967,104703,106380,106379,106378,92778,92774,92760,107687
441;185897,131102,126768,124608,111967
442;152720,137907,137905,137893,134505,128018,123814,113619,113615,143832
443;180690,180684,152720,152867,171361,140802,142686,133325,133304
444;176221,166803,166647,162294,162292,160814,154155,154145,151747,151518,151417,142713,151420,146775,144825,143425,142729,142718,136221,133919,132921,131312,129099,118949,118485,116791,112347,111767,106490,106392
445;151534,146775,144825,143439,142727,142718,136221,136125,136095,133919,132947,131056,131055,129099,125013,116253,111989,111987,111983,111974,107159,106459,106455,105960,95573,94641,93955
446;185031,171067,169400,142946,142673,140873,134501,132538,132503,132261,131786,128994,122831,119881,112279,110126,129424,112123,112065,104150,106468,106460,106393,106391,106119,92681,92650,92471,107738
447;129567,129564,118966,116964,116753,116751,116081,115876,113291,112920,107081,104154,107772,106394,106128,94252,94243,106621,94411,92934,92933,107763,107702
448;166778,163343,168774,163467,138600,138599
449;151413,140209,140206,119560,112508,165489
450;179501,134651,134638
451;169324,151415,139595,132046,131895,131891,124393,123332,119245,115113,111350
452;173652,172149,166468,149005,148728,145914,140781,139608,139607,137564,137136,135508,135407,135213,135198,143176,132682,132680,126593,126592,124617,124484,124080,123508,117124,114777,112380,112372,112205,112189,112187,112055,111853,111852,110281,106310,106305,106303,106302
453;184014,176034,171201,154685,153940,153939,147335,140474,139265,138120,137329,133745,129828,129827,129825,127012,126591,124081,121684,118655,117854,115381,112177,111963,111958,110276,106681,106325,105922,105872,98656
454;184598,184279,181907,178965,176477,173652,172349,171404,168387,168375,166468,155562,154690,147004,140548,140480,138916,136308,132686,128671,121684,119838,116227,111854,106437,106361
455;166897,160813,155563,155460,147338,136020,127014,117853,110277,106315
456;186785,185158,185137,182110,175913,171291,169642,167553,157327,146192,146178,139611,137976,137943,137939,137938,135825,134348,133610,132761,131738,131533,127896,126838,126663,126589,125434,124176,127005,118671,118667,118654,118646,116703,115879,115877,115381,114424,112180,111902,111899,111780,111777,111691,111690,111655,110274,120277,106426,106297,106288,105927,105876,105874,98656,142610,107842
457;176479,168054,154653,149873,131739,131737,131551,129009,126787,115886,105926,105868
458;186167,178964,178924,176896,176051,172771,172001,180178,166323,164856,164268,163701,154694,146526,142941,142028,136362,131734,129824,129288,127915,127014,126698,125347,127423,121092,117853,110277,106284,107608
459;186826,186500,186129,180426,179991,176290,172801,171983,170255,169099,168652,168330,161348,157145,157121,150117,142156,152451,152417,151256,150110,150106,150105,150103,145281,143778,136551,135339,132219,131293,130756,130755,130748,130747,130299,130002,125684,124908,121243,121165,121158,121137,121130,121059,121053,119889,116959,116696,114728,114649,113764,112198,112060,111810,111447,111398,111358,107232,104075,104001,103951,98986,98821,98820,98819,98818,98816,96594,93967,93966,93965,93964,93963
460;168363,150120,130003,122200,121040,120010,114335,111492,111359,111357,104588,103949,98828,98388,96595,96171,93969
461;172640,161985,145282,111428,104602
462;150107,132221,120318,111397
463;185248,161364,130008,121058,121050,111440,104066,93974
464;145190,144942,138362,138265,116738,114667,142098,142090,100191
465;174102,165353,155076,152690,137813,137702,133885,131815,127635,127478,130103,121296,121228,121222,113161,113053,112835,111049
466;176451,169729,169363,168411,160927,160923,160922,160921,147960,147611,136549,135379,134220,133078,133039,129700,127538,120603,109705,109704,98695
467;166152,138781,138779,138267,135833,132398,119407,119391,119388,119345,119320,117770,112540
468;186283,180320,172588,166496,165934,156893,156944,145994,176937,142043,141824,141823,139583,165919,130622,125592,125572,124465,120933,120916,120906,120528,120246,113405,113403,113176,113160,113158,113156,113154,112325,101395,103929,100672,100657,100656,100635,100757,100756,100755,100777,100735,100734
469;181087,179225,179159,178385,167117,167068,167065,166094,179990,160291,157352,157349,157345,157342,156159,156151,153746,150370,150207,143644,143623,142145,140387,138820,138448,138447,138190,138189,136488,136165,135730,135729,134327,131889,143648,131887,130675,130642,129327,129325,127885,127883,127726,126882,126881,126880,126868,126867,126854,126849,126841,126267,126266,126194,125515,121205,124756,124755,124754,124753,124692,124688,124586,124245,123774,121230,120476,115191,135549,135548,135547,135538,135534,135529,135524,135519,135424,135423,135419,134907,109883,109670,105018,102407
470;180320,156893,156944,142043,137996,122462,101395,101394,103929,100636,100765,95160
471;187203,185433,176408,172355,166058,165110,166429,154311,146284,140886,133243,129540,124715,122591,122579,115851,115178,113071,113460,113457,109703,104514
472;177317,173179,171267,165075,165072,165071,140377,140373,136525,135399,135395,129143,127533,132958,132713,123252,119062,117457,117452,115197,108433,108403,108388,108115,102407,108122
473;185878,177762,176123,173712,164004,163112,162351,162312,153396,149760,148664,148576,141216,140961,140822,140467,133600,139756,133217,131708,129742,129358,127498,127477,127424,127420,124694,124367,123048,122982,122933,122006,121606,121202,120266,114926,143645,113628,113625,110599,110233,109635,109018,103522,100811
474;182817,180114,178068,152533,138792,137229,136159,134123,119371,122658,112081,106725,100312
475;185440,185312,176776,169343,156091,152533,124459,142016,142004,112896,112892,112873,98535,98485,96481,96483
476;150084,143560,126972,143646,143595,143577,143576,143574,112501
477;102836,98364,97883,106029
478;145870,145868,145768,140602,145904,145767,116424,146007,153819
479;174389,174388,148156,147759,146847,146839,138840,138778,136246,131958,131957,119146,108955,108949
480;180767,175318,174902,174900,174898,168159,169849,168033,166140,166046,161223,153053,153045,152788,150162,147469,163447,143143,141976,139526,137338,135655,134178,137342,132511,129814,128938,128123,128118,128023,128005,128004,127070,127069,127068,127066,126932,125574,125487,127637,127110,119695,118582,118581,118578,114059,113051,113046,113055,111222,111220,110697,110418,110417,108855,108854,108849,108358,108355,103789,101083,99681
481;186757,177370,176882,176881,174706,167710,165307,155330,160525,155643,155029,155000,154768,147628,147624,134860,134858,131935,130050,134885,119421,119420,113443,134833,113437,105618,105036,104989,104483,104058,134853,134832,99868,98301,97451,94691
482;183876,180885,179981,177289,165362,165346,165238,160960,160693,157215,157214,153982,153970,153950,153874,153649,153648,153635,149346,148577,147182,147181,147141,147135,147042,146962,146961,146923,144444,144443,144441,144439,144435,144434,144433,144432,144431,144430,144413,144399,144397,144387,139878,139876,139874,139873,139870,139697,139692,139516,139493,163558,163557,163475,133570,130464,130457,130446,130445,130424,130422,130421,130420,130414,130336,130331,129580,129579,129576,129572,129570,129557,129550,126188,126186,126103,129317,127876,127810,123274,119305,114070,113059,111394,111393,110682,110668,110662,110632,110626,110623,109864,109855,109852,109842,109834,109330,109283,105781,105754,104800,100688,99724
483;186913,185294,186333,182092,182089,180950,179987,172320,172086,166424,160930,153010,151946,144129,141906,141905,140765,137015,136129,136038,134479,134355,134354,134320,134313,135985,130581,130273,127502,127500,126441,125765,125763,125681,124662,127109,122684,122680,122676,122499,120395,119627,118902,118539,118538,118444,118297,118068,118067,118065,118061,115747,115746,115703,115417,109358,107225,107224,105763,105762,105761,105760,105434,105433,104991,104990
484;184169,183299,180416,180718,176275,176091,167705,167258,156275,161577,160715,153083,153082,157671,168633,144333,143742,139082,138293,136307,163573,127026,126739,126738,119715,118838,118834,118831,115448,109328,104517,124145,123828,124325,99800
485;173034,169806,145380,135356,133941,132931,129375,168311,115419,115372,115310,115288,108014,107827,104549,104493,104451
486;185505,184245,181571,180803,176435,170320,167172,165089,163753,151415,147989,148012,146792,148273,135077,135076,129402,128395,112963,109730,106557,135082,99995,96331
487;186307,178847,155022,144942,138351,136490,136462,134641,143945,122192,116685,118219,142357,142090,105120,105119,100173,94098
488;185811,184306,181923,178288,174447,173347,171446,169169,164694,163348,156913,151332,149664,149627,149235,144227,171447,171226,171224,154831,138918,136679,171218,151317,132738,131963,127580,122813,121857,117773,117119,114381,116627,114699,114490,110916,110912,142203,134982,134824,97696,97695,97694,93653
489;185338,140658,130052,114616,109985,109807,136616,136375,99923,99922,99905,94473,107874
490;186766,152627,170531,144630,140654,135219,134637,130052,129917,125679,136419,122824,116480,142262,110158,110154,136375,100098,100096,100095,100094,94155,93436,92393,91456
491;184647,179395,164572,159190,157485,157479,154093,151482,151462,151454,151453,151381,145343,144157,142643,141704,141620,140585,140570,140569,140532,140238,140230,140227,138668,137268,137267,137175,137170,141270,141199,131409,131112,130844,130840,130820,127612,127465,127460,127444,127682,124794,123372,122550,122548,122540,122531,122530,120044,119398,119095,119076,111255,111236,111163,111161,109926,108646,101275,101273,98104,92961
492;186579,186452,185981,182055,182005,181412,180484,179530,166880,174140,173743,173185,172861,172722,171986,171014,169947,167161,166944,169063,169059,165297,165286,163489,163263,163048,162275,162273,156791,156215,155788,155719,159216,157260,157253,157248,156986,156985,156983,156349,155455,154861,154858,154603,153435,153296,152525,152524,152095,151619,151018,148102,147989,144453,147267,147213,147212,146869,146813,146218,146211,146209,145874,145807,145321,145295,145252,145246,145212,144289,142908,142248,141529,139904,139768,140345,140342,140312,139300,139298,138344,138339,138338,138244,138240,138132,137698,137692,137687,137621,137398,137395,137394,137392,137358,137356,137355,135566,135453,134971,134704,134702,134568,134481,134480,133594,133567,133281,133275,133273,133272,135183,135182,131130,130182,130178,130166,130162,130139,129790,129789,129050,129045,129044,129001,128998,128330,127514,127159,127017,126995,126816,126801,126794,126793,126790,126664,126650,126559,125957,125394,125393,123285,122808,122305,120728,120524,120434,120142,120038,120037,120018,120016,119972,119891,119732,119729,119728,119724,119033,119024,119010,118988,118977,118962,118961,118960,118955,118953,118095,118094,117760,117659,117595,117578,117288,117145,115189,115188,114982,114762,114741,114555,114499,114210,113938,111396,111336,116542,114185,112805,112795,112791,112407,112266,112263,112032,111905,111900,111869,111734,111733,111624,111401,111298,110622,108243,108045,107815,107758,107740,107711,107708,107707,107473,107467,107465,107415,107311,107310,107254,107108,106902,106557,106251,106179,103334,103332,103330,102742,102740,102330,102080,102078,101894,101893,101892,101891,101889,101822,101820,101782,101781,101779,101778,101616,101540,101305,101134,100952,100855,100850,100849,100848,100363,105742,98474,98416,97003,96747,113882,107844,96060,96019,96008,95999,95998,95992,95990,95986,95973,95940,95938,95934,95727,95724,95722,95717,95708,95689,95554,95542,95525,95519,95511,123559,115285,115105,115104,115092,115071,115068,115066,115065,115063,115061,115059,115057,115056,115018,115017,115015,114990,114987,95586
493;185923,185918,184870,184751,173247,172218,167722,164643,177725,160485,148686,147954,147953,137536,137245,134908,130895,130894,128123,121879,115303,114013,112998,112877,112262,102396,95514
494;174911,154450,113929,107203
495;184818,184802,184796,182224,184794,170116,169960,169957,169855,168120,167857,184784,161256,155905,150607,184775,184718,149643,149398,148768,148707,148702,140279,140091,139456,139455,139447,136276,131320,128649,128646,128642,128637,125998,118536,118420,117511,117510,117463,117273,109728,108018,107833,107832,106735
496;144678,138114,138113,135809,118112,107891
497;185866,179278,173261,171990,166609,165246,160771,160329,157442,153681,145825,145438,142942,140284,139626,139473,139472,139471,139355,139354,139308,139307,139306,139304,139152,139055,139040,138471,138470,138096,136103,132744,132521,132520,132518,130165,128806,118064,118060,115815,115550,114092,114089,114040,113077,108959,113632,108306,108252,108102,108056,107983,106834,102239,102230
498;163197,152632,150590,148254,146242,145615,141475,141470,141462,137862,137682,137681,137680,132378,129709,129104,129101,128261,127970,127969,123733,123297,123200,123131,122602,121430,121427,134155,109636,109568,109567,106511,103695,100566,100564,100563,109578
499;164719,156077,155841,151564,146214,144445,136122,136118,135892,137468,126633,126583,119690,112076,132640,104476,103966,94593,109854
500;186227,172388,186232,163266,163078,157370,153081,143516,141325,141248,136118,131998,131193,130339,130334,129157,127310,124651,125210,123374,120415,119478,119277,118324,116933,116809,113095,110901,110477,110440,110431,108979,103865,103864,102636,99514,109854
501;179916,174309,174304,175447,174209,170534,170008,163947,161216,153641,153301,146013,143110,139016,137235,136043,137468,128901,126633,126305,125589,123229,119690,117795,116074,112076,142310,111620,111607,110217,104674,101040,100981,100865,99045,94613,94593,94495
502;181308,171752,171214,168644,143672,136233,132004,128018,115938,112147,109364,107349,105112,104514,100378,110718,110715,105096,100377,97468,97467,97466,94493
503;186565,152730,145427,141719,141716,135946,134879,143096,142556,118829
504;179828,169450,162686,178576,178575,162262,152162,152145,150694,152422,149921,146743,143446,143925,143636,139403,139269,136131,132877,130332,126544,122735,122734,119091,116586,116575,109944,111169,92178,92175
505;181521,169507,169233,162514,140401,140659,140657,135177,123913,116514,91574
506;184851,180004,179883,178257,172357,161228,162660,137349,136585,136553,134876,131245,129070,125190,124907,121108,107298,107289,110832,110827,91574,110830,110835,110831
507;118481,106972
508;183806,172165,171995,152200,145600,141856,136335,133592,131404,123701,117241,115430,109502,109493,107868,106951,106949,107320,103776,111080,114471,114844,114434
509;184559,184557,165029,142847,171220,136961,132937,130603,130488,123644,122348,115234,114065,127344,127325,101050,101027,99572,99462
510;138591,138421,138419
511;161095,156880,140666,140072,139570,139569,137316,136151,132235,126358,134572,130709,115234,114654,113730,151584,150639,116175,111619,111618,111617,103513,102565,101404,101038,101025,101020,100971,99630,99591,99476,99467,99466,99465,99463,99462,92301,92300,92189
512;171076,152831,143779,136051,133348,124719,118180,118168,124098,110468,109917,108542,103005,102997,102965,102946
513;186011,185083,185081,185041,184050,181922,174051,171139,169157,161047,156345,142900,136834,141713,127949,127905,127691,124514,122640,116832,115847,115293,114776,113952,113891,112279,111343,111342,111307,111212,106353,106351,106350,105470,105422,104178,125950,125949,123664,123663,123662,94945,94363
514;175845,161318,146775,144825,143081,142779,142720,136818,136085,133919,131271,142697,123449,118414,116793,116789,111730,105976,105975,105971,105426,95573,94854
515;186979,187017,177657,176031,171873,166718,156750,155428,152366,152198,152184,151247,151249,151248,151246,147086,136101,135211,135206,135202,141235,141234,133615,132692,132690,132688,126557,133616,120338,120337,112439,112436,112187,110282,106441,106438,106436,106429,91453,91452
516;185152,185150,183767,182110,176426,175914,175913,175880,175814,172510,171290,168614,168148,168054,167205,164922,157335,157329,154072,154069,154068,150389,147415,146178,141649,142046,141233,137976,137947,137943,137942,137940,137939,137938,137890,135825,134348,134301,133264,133652,131547,131542,131541,131540,131538,131537,131533,127991,127898,127896,127472,127190,127012,126787,126663,126662,126589,126588,124175,127016,127015,127005,127003,125558,123249,121528,121527,120373,119766,119758,119754,118915,118913,118912,118909,118906,118673,118672,118671,118667,118663,118659,118655,118654,118646,118643,118640,118634,118554,118549,117854,116706,116705,116702,116399,116330,115973,115770,115769,115381,115379,115254,112180,112177,112167,112050,111994,111903,111894,111886,111769,111720,111668,111665,111664,111654,110539,110303,110292,110285,110284,110276,110274,108545,107052,106681,106674,106616,106615,106298,105926,105923,105922,105878,105876,105873,105872,105870,105868,105867,105863,104045,104044,107816,98657,98656,107609,91521,114492,107608,107842
517;157149,150104,132220,130754,122234,121140,111424,104005,98983
518;185620,184025,169546,161762,149632,149560,147384,140969,129662,124147,124146,117102,117092,113772,101772,95305
519;187289,175240,174481,169566,168717,163596,162294,155656,145742,145501,143632,143194,139576,139318,139313,135232,143408,143406,135900,135308,131352,123493,120819,118806,118794,115978,113765,113665,112147,143393,143037,105707,105096,95993
520;187147,172133,172132,171759,167446,155801,144886,144885,134659,134529,129888,119632,119058,116031,115562,115436,109389,107826,107825,107237
521;186556,183922,182228,180774,176324,176337,176209,175790,175224,174909,173199,172576,172096,167478,167047,172742,169664,168800,167056,166996,166437,166413,164806,155739,155378,155368,156866,156306,155393,155291,155188,155180,154125,153817,153173,152722,149163,147968,147882,147620,147480,147478,147262,146666,145463,145049,144701,144424,144138,142682,141281,141279,140819,140810,140628,140365,140364,140092,139847,139064,138606,138479,138442,138425,138420,138046,137699,135597,135595,135483,135377,135886,132853,132852,132273,132270,132023,131411,131376,131375,131373,131369,131367,131364,131149,130121,129562,129555,129551,129548,128980,128158,125899,125746,125427,116512,123690,121911,121896,121826,121821,120599,120114,120106,120105,120104,119723,118685,117159,116156,115858,115855,114287,113593,113591,113589,113024,113021,109569,105777,105772,105445,104295,104107,101534,101533,101532,101519,101517
522;176308,154537,148962,146243,134858,125561,125560,125002,123431,112623,104753,100235,100118
523;186349,184878,184415,185118,184233,183966,183595,183594,183592,182228,179885,178942,176920,176246,171892,171891,171248,171244,172949,172174,171867,166849,166088,165970,164768,164064,164054,173102,160687,156700,149716,148126,151470,149671,149496,149438,149433,149412,149202,148776,148177,148175,146538,145491,141565,139718,139399,139395,139368,139351,139350,139349,139348,139294,139256,139251,138077,138074,135803,135772,134100,130555,130174,129826,127112,126905,126352,126323,121764,118704,118035,116067,116062,116059,116034,116000,115983,114101,112895,108666,108665,108662,108281,108280,108169,108168,107854,107831,107828,102309,102308,102283,102173,100825
524;186826,186488,164940,161379,154631,150398,135944,133622,132380,132079,116222,108544,100334,92178,178049
525;138606,138603,137798,135348,124999,115641,115313,114770,113269,101549
526;168644,123661,114117
527;185065,129753
528;185071,176298,159255,163072,147819,147120,147027,141566,140487,138207,138206,132858,116807
529;185418,183859,173617,174848,138473,136169,132856,129605,128179,127123,122399,120026,119549,119547,118121,112550,112519,123581,98706,93264
530;185071,176298,175964,169753,154409,152397,148871,147027,141566,138463,138206,138202,136652,136169,135852,132860,132858,132857,132349,132260,131392,130151,128179,127175,127126,125933,123550,121161,121107,119556,119504,116807,113364,112936,112540
531;185923,167722,156989,142422,139168,138371,130670,129363,128887,122104,112714,112663,112148,112138
532;183978,182005,180484,166880,176239,173185,171017,169063,165286,163048,156791,155788,163790,157248,156986,156985,155455,154861,152095,151619,146218,139768,138339,138240,137698,137358,137353,137352,136633,133567,135183,135182,131130,130182,129790,129789,129001,126995,126801,126790,126650,124781,122343,122217,122211,120434,120018,120016,118988,118977,118955,118953,118095,117659,115974,114982,114762,114555,114210,111336,112805,112791,112032,112026,111905,111624,111298,108243,107815,107740,107467,107465,107297,107108,106658,103334,102078,101936,101934,101894,101893,101892,101891,101822,101779,101778,101531,100850,100849,105742,98474,97003,127687,107844,96051,96008,95999,95973,95741,95697,95689,95574,115104,115101,115092,115071,115065,115059,115057
533;185605,184773,183788,182393,181740,181711,181675,181639,181612,181550,181503,181499,181339,181328,179784,179783,176320,174426,174422,174392,174344,174307,174283,174265,174206,174197,174183,174181,172840,172836,172824,172688,164881,184681,168185,167825,166792,166787,166786,166768,165217,165173,164882,164880,162989,162988,155871,155315,157000,156994,155319,155213,155209,155192,155190,155187,155184,155152,155132,155125,155122,155091,153910,153908,153872,148493,179755,176301,174412,159046,148443,147161,146926,145355,145325,145307,145297,145292,139928,176286,176285,157858,140059,140057,140056,140053,140052,140046,140038,140025,140020,139981,139978,139943,139895,139889,139775,139397,139197,139191,139187,139185,139182,139174,139163,130019,179740,179734,174387,163477,163476,159159,159110,159076,159054,159034,158601,158600,157616,134233,133571,133569,131021,131019,131012,131001,130028,130017,126366,126364,126363,126362,159118,157620,123066,123064,119137,118237,118232,118224,118221,118215,117997,117993,117962,117959,117958,117948,117940,117934,117932,117929,117913,117912,117909,117908,117902,117876,117871,117708,117489,109633,109547,109545,109543,109520,109495,109489,109385,109357,109355,109353,102253,100941,100934,100933,100928,100736,101124,101118,100964,100963,100962,100961,100957,100956,100955,100954,99824,99823,99768,92795,92794,92746,92732,92730,92592
534;181741,183768,182228,181765,180774,178741,176246,174354,166416,166341,155739,157254,157245,156874,156870,155509,155498,153173,152722,152026,144699,137693,135366,129562,129555,129548,125427,125413,125412,123985,123392,123391,124361,120677,115111,111418,111417,108286,105948,105567,105531,105530,105529,105524,105522,105520,96356,96354,96351,95679
535;181575,181573,175218,167982,167248,167245,155686,155637,153687,143995,139837,135249,133542,131034,129270,143979,122242,121348,121342,116880,107066,111296,111295,107557,107039,102353,102352,102344,102343,102172,101095,98961,98827,96216,95393,95391,95389
536;183888,178297,146753,140153,140148,140077,139524,137839,137522,134151,123291,122249,120079,112199,111850,111413
537;186609,182709,167248,165213,155684,147552,145576,142483,139837,137245,130895,129268,123961,121342,121341,121340,119155,119144,118970,118959,117191,117151,116880,115597,115590,115589,112262,106987,105729,103522,102396,102392,102352,100579,101090,101034,98961,95914,95816,95621
