author_id;publication_id
50;180102,175520,160587,156313,156235,152070,147738,146461,146302,137736,137457,134610,127915,127469,127012,121092,116701,115847,111212,104235,94408,93906,107767
51;174625,169085,156808,171168,171167,149475,128977,128408,128407,109714
52;184836,183875,180016,184151,173633,172260,172159,171241,171238,165907,165418,165411,165345,184468,184465,157028,156999,155736,155733,154059,154056,154054,154021,153830,151300,148179,148176,148163,145838,145692,145657,145637,145310,145293,145288,145285,142176,141949,141947,141784,141780,141777,141766,141730,141728,137768,137767,137764,137762,137231,131275,131270,130160,130025,129953,128198,125996,125947,125757,125735,122414,116435,116417,114970,114968,107309,107307,107306,107301,107127,107121,103797,103747,103677,103676,103649,103643,103639,103630,100785,100783,101085,101024,100973,99760
53;143106,142363,128228,106716,106712,99878,105708,105579
54;160764,156981,156342,156333,156213,156106,156103,153348,153232,151017,147874,148464,147348,146460,146458,146457,144741,144739,138703,138701,138700,138699,138413,138343,138342,138340,138239,138238,138233,136374,135658,130978,130977,129788,129115,126870,126840,124911,122296,122202,118501,118493,118127,118123,117983,117979,111541,110028,103208,102081,101825,96023,96019
55;110870
56;185963,183788,181711,181550,181533,181502,176320,174255,174181,166792,164880,164877,161065,157000,156996,155209,155169,155152,155149,153872,153639,175983,174412,174391,161338,158353,158113,146930,145495,145313,140052,140038,140025,139943,139923,139858,139795,139397,130019,174387,163477,163476,159076,159034,158600,131012,123063,118228,118226,117957,117931,109520,109489,109357,109351,102253,100941,99768,92712
57;181169,176459,171835,156972,156970,156967,145387,135322,134585,129852,122269,117479,111946,110780,134623,105985,103581
58;184886,179182,174547,168611,166923,165011,156883,156878,154240,153316,145606,145603,145329,143978,142669,142125,140438,139325,137025,136327,135613,128905,128900,128796,128226,128110,128078,127861,127714,127231,107463
59;186358,183368,183019,182153,179432,179199,176364,172795,172206,170971,170968,170967,170914,170912,170911,170909,169794,169559,169558,169555,169173,167044,166390,166388,165301,164238,155281,157415,157036,155072,154588,154191,153976,153617,153615,153536,152223,152220,146269,145627,145595,145592,145591,145589,145412,145407,145396,145393,145392,168563,141435,141434,141404,140750,140617,138197,137570,137569,137454,137380,137378,137377,136322,136321,136320,135369,135323,135295,133936,132716,130631,129372,128470,127902,127318,127314,127312,127046,126991,126990,126960,122087,119545,118904,117599,115906,115904,115899,127871,112995,112850,111302,110212,110029,109190,109170,109165,109164,109149,103300
60;186798,171831,169577,164999,164994,164105,157037,155756,154209,154207,154206,153975,153972,152631,152231,152229,150877,148032,146249,146246,145411,145409,138106,134250,132798,132777,132751,129028,129027,127133,122485,122482,122273,121837,114198,127880,113413,112341
61;152251,149967,145289,144688,143844,137473,137471,136180,133011,129847,128664,127044,127041,116673,142056,113932,103575,102634,102633,97860,93297,92146,91425,93291
62;139431,139424,139423,129844,129448,128946,119438,119435,119211
63;156856,156852,148078,140260,138536,131261,130586,130548,125153,123505,123504,120346,118089,100686
64;171542,171541,171540,156661,149454,122500,121869,120659
65;155882,155879,119271
66;151669,140270,138813,138485,138104,138103,130819,129844,128027,119441,118119,108323,108250,107891
67;186762,169996,149578,135952,135949,135948,135947,135668,128419,128233,119789,115817,108291
68;184110,183231,181684,181679,174508,173089,173345,157014,152797,149351,148127,142981,142774,138649,138647,138644,137847,142773,142767,142764,134722,133991,126940,142783,122816,121318,120494,119375,119370,116250,116248,115710,143164,104510,143171,142777,105030,104461,96011
69;172864,172828,148617,130416,123274,115910,110690,109855,107373,103797,103795,103794
70;154192,149433,148301,146755,134100,102305,102297,102296
71;171602,171339,166090,149669,149065,149029,148891,134633,116686,100641,95038,100727,100704,100705
72;181583,169993,157220,151825,128175,117461
73;174327,143342,136596,120575
74;186643,185140,184883,182797,174647,174214,173240,166972,166561,166490,166345,165404,163175,171256,167005,167004,167002,167001,166975,166335,164669,157500,157159,157034,156347,156112,154956,153473,152110,152097,158146,148668,147377,147362,147359,147355,144844,143799,143798,142182,171287,141717,140376,140205,140186,140120,171289,171260,171259,171258,141705,130191,112715,142825
75;173614,172847,162016,160619,157166,152255,152254,150491,148231,148127,146949,145731,145730,143981,142774,138554,138515,137616,136772,136770,136769,136764,136754,136750,136749,142773,142767,142764,140203,133265,131697,131455,131430,131143,131142,131138,130696,130526,127174,127163,126102,123918,123713,165784,123340,120920,120681,120052,120025,119119,118218,101599,134366
76;180664,173123,157037,154213,154211,152631,145622,132830,132827,128316,128265,128263,127801,127132,126315,126212,124505,127786,122394,122275,122238,121744,114198,134156,112627,112341,111069,110780,105982,98849,98152
77;181504,173113,171976,171822,156031,143636,141557,139791,139789,137669,133068,132052,131288,121589,116746,116579
78;170977,169619,157403,154257,153971,152219,145618,145601,145584,145415,145385,137214,136109,134117,133270,128069,127642,127641,127148,114227,106869,107341,103804,103803,99121,98509,98285,114460,114456,114849,113865,113855
79;184013,182790,175814,173664,166899,166897,166322,163890,154699,154391,153944,148697,147334,146572,146526,142028,140781,138935,137334,136362,128602,127915,127014,124757,125558,121092
80;168242,168228,168225,167576,154581,154527,154524,154523,153229,153228,153204,152918,151802,151801,151800,151787,151782,151358,149735,148737,148736,148733,148732,148731,146780,145062,144840,144839,143051,142924,143603,141433,140343,140310,140309,140308,140181,140178,134052,135382,128760,128695,128435,133206,132960,127425,125766,124408,123397,122052,117296,115737,110589,103582,121663,104885,103883,103631
81;182090,184883,174214,171256,160631,147512,138831,138829,135358,132274,132271,130683,130680,130674,130279,120852,120794,119764,104662
82;156764,162440,147751,142464,144131,139406,132125,129768,121759,120770,117151,115593,110624,110419,95914
83;180826,179768,169137,167936,167697,164536,156858,156851,156838,156835,156827,156822,154205,158805,149892,148419,140093,130174,129826,128295,128175,128169,121764,121760
84;164560,160629,160627,160626,148554,148552,139960,129453,129451,129061,128503,128497,126853,126845,126843,122225,110870,103844
85;185620,176126,173712,170624,166109,160939,160586,155693,154119,153400,151069,149742,149274,149129,144213,141196,141194,141215,141002,140989,140421,134331,131708,130384,130380,129991,127536,121517,117877,108415,108309,101771,101753,99622
86;175283,163224,152786,152290,149623,145923,146028,140814,138593,129568,128158,123243,133468,133456,134417,134403
87;179085,170420,169113,164733,157487,155337,155336,152808,149365,146339,146098,140910,140363,133830,135024,131308,130694,126834,123389,119499,117856,115868,114363,115672,114364,114361,106988,91737
88;175141,177651,177634,107445
89;184245,181575,180803,175220,175218,175216,171846,167248,160635,155142,155135,179910,148686,147574,147572,147569,144095,144694,142067,142066,141423,141225,139837,139262,139261,137245,135249,133583,133537,130124,129276,129273,129270,128982,122020,121350,120996,120915,117190,111303,107097,107096,106657,103079,102351,100554,100325,135082,101094,101090,98827,96216,95914,95392,95348,95342
90;172826,165411,157042,154103,154056,151933,148782,147079,144464,141947,141797,141796,139882,163639,163504,132490,130171,129186,122443,107373,103797
91;183359,174296,170291,166957,162596,162560,152660,151301,151224,151223,147001,145742,135823,131798,141869,113392
92;184254,184246,183608,183564,181847,180335,175961,175958,174692,174684,174682,174677,174568,174562,174465,174459,173989,171797,168810,166726,166565,166395,166393,166392,166375,166373,166293,166287,166285,166284,166214,166211,164708,159265,159263,155424,155423,155314,153479,153477,153444,153395,153195,153101,153093,152874,186863,146181,145834,145776,145774,145676,143855,140728,140727,140036,139169,139165,136694,136690,135972,149827,137652,135574,134418,134416,131323,129941,129937,129936,129935,129751,129733,129731,129730,128538,128535,127436,127346,127187,126042,125995,125993,125591,120890,120618,120571,120462,120082,118548,117743,115717,115713,113089,111083,109899,109523,108737,108731,108597,108596,105502,105492,101634
93;163158,148605,148600,147988,140503,140502,163154,131451,129629,126637,124177
94;184196,155399,151039,123551,121188,111061
95;184196,168794,166180,155399,151546,151038,137626,130108,125286,123551,121188,134101
96;167824,155417,155402,153572,150823,150822,149788,141961,141848,140338,138013,137676,132473,131467,131448,131392,127272,127271,125787,124741,121219,115661,111051
97;184196,168794,166180,155399,151546,151038,130108,125286,123551,121188,111061,134101
98;184196,178946,171060,170835,166161,155399,138015,131815,121222
99;182978,184164,170832,170898,152535,151615,149469,147053,146149,143911,141008,134589,129924,127635,126078
100;184458,153713,152535,151663,151612,151286,146149,131536,130038,130018,127639,125867,125197,135731,134602
101;185263,181163,182031,181541,180891,143582,177736,132620,134034,129556,136542
102;184226,184199,184197,184189,173335,173255,170007,165383,155060,155059,150026,147218,144587,144395,144423,138323,138321,138006,137783,137704,137483,137105,135368,135365,135364,135359,135228,138939,129068,126087,126077,126064,126045,126034,125983,125913,122945,122124,122120,120246,120122,117841,114369,113315,113249
103;131308
104;171958,171602,171339,167710,167321,166090,161026,160864,160525,154019,149669,149065,149029,148891,133010,131307,116686,103582,95038,100776,100727,100705
105;176974,176130,172355,156942,155133,154704,146770,141813,139575,138943,138910,138166,135358,134342,134029,132486
106;173569,165893,154019,126234,121907,121769,113150,112329,100676,100631,100777,100738,100735
107;184194,166426,145994,145993,145988,176937,141823,130622,125572,120933,120916,120911,113174,113156,100739,100737
108;182355,176932,173205,160782,150719,150620,146342,145283,145269,141186,134756,116756,104515,103537,103536,95171
109;165893,113403,113284,113162,105260,100737
110;168914,168279,157373,154295,142606,142189,143476,131930,131929,127533,127441,127108,116900
111;182052,182049,180330,182051,179126,179120,164501,157400,157399,157398,157396,157384,157364,154385,154381,154378,154367,157496,157495,154628,154627,152370,143552,142681,142680,142679,142678,142654,142549,141936,141568,138188,138186,138181,137388,129332,126900,126866,126863,126193
112;185263,181163,183657,182031,181856,181541,180891,172326,170472,159260,157347,157339,156155,153746,152344,150207,150208,143623,140586,140389,138820,138189,136165,130675,130642,129556,126854,126841,126267,126196,121205,124756,124691
113;144766,142453,142369,142368,141872,133139,133138,133137,133100,133098,133097,133095,133093,133091,133084,133912,114528
114;137672,137671,131688,114734
115;169922
117;187203,185433,167301,166016,161152,144266,116756,104125,104023
118;187203,171112,165051,155856,151987,146284,142258,140620,98726
119;166524,166097,160950,123366,122785,98204
120;184031,171112,151987,140620
121;134547,134411
122;147027
123;143324,142097,135314,132276,132268,132238,132226,124705
124;170753,142105
125;149916,145160,141255,129366,125561,124097,123265,118520,118517,113664,109787
126;187203,180331,178137,173693,173289,171111,165051,157315,155856,152745,150543,150541,148871,148279,147116,139698,151080,150623,149335,142263,142258,132271,131392,131134,131133,123366,123364,120852,120848,113177,113170,104662
127;183933,178659,168796,162031,139553,162266,151080,150623,132274,132271,123366,120848,113177
128;179804,179801,176126,173712,157373,140373,127533,117877,116283,108388,113906,95518
129;186464,169396,141028,112993,99622
130;177272,176128,171701,169824,162230,160624,160620,153414,149751,149138,141191,141010,140707,140703,136936,129662,129650,126137,112478,112477,108415,106873,101771
131;168486,160469,160468,157256,157192,140214,148787,139428,130449,129633,126804
132;176270,176269,168184,160469,140214,148787,147793,147767,141349,140590,137982,137979,137978,137969,130449,124130,108991
133;125227,121517,113906
134;179804,179801,177318,162230,156277,156274,156272,155992,155984,150292,149900,140694,125824
135;156277,156274,155984,150288,143342
136;176081,168184,162392,161620,146569,145436,141734,141732,139636,139632,121517
137;143559,126104,108392
138;132539,130667,126104
139;176690,171701,169396,168930,160657,157239,154119,153407,153400,153398,150587,149742,149048,143309,143308,141213,141196,141195,141215,141038,141034,141028,140989,140929,136545,131708,129654,108415,101771,102126,101753,99622
140;171701,154119,153407,151415,142945,141028
142;181374,171566,171560,171043,163112,155904,155770,155679,150386,149756,141502,143034,141282,141280,140962,140390,139756,127424,125717,124694,122987,122985,122984,122935,120266,115153,113112,113109,113102,113042
143;171092,171266,163227,162646,148990,140099,140055,133356,131935,117579,113698,109621,109094,108344,106956
144;162644,161349,148408,145298,143677,143368,143358,137604,123146,116944
145;184168,174124,165967,165928,163111,162832,150532,150271,145552,143686,140197,140066,139588,133714,133354,131311,127663,124624,111952,111289,109089,106134,100762
146;162372,162340,162336,162331,148846,148519,146876,140727,136694,136690,129941,129730,128535,128353,125993,116736,115713,114790,112944,110010,110009,105771
147;174662,168746,168538,166576,162331,162324,162322,162300,162299,162298,162297,160997,160260,140727,136694,136690,129941,129925,129923,129730,128535,125993,122226,121782,115713,114790,113777,112908,110009
148;184246,183564,180335,175961,175958,174682,174677,174562,166726,166373,166284,164708,162372,162340,162336,159265,159263,155424,153479,153444,148846,148519,146876,146181,145774,140727,137931,137930,136694,136690,129941,129730,129726,129721,128540,128535,128529,125993,122347,122078,122075,120847,120593,120592,120591,115787,115730,115713,110914,109769,109523,108599,101634
149;181829,176974,176323,176265,172355,168538,165885,162363,162362,162359,162322,162298,160997,148566,148520,146957,140861,140727,136694,136690,131311,129941,129730,128535,125993,123091,116736,115713,114790,112944,110010,110009,105771
150;135083
151;184010,177571,177320,170772,161284,147971,139338,132077,129357,129143,126979,121428,116158,109815
152;176974,177578,172355,166576,160363,157373,149130,148640,144359,143976,142522,143500,140197,132105,132103,132072,132060,129143,127446,121422,116158,115177
153;160372,148500,146741,145436,145039,142482,137988,129143,110375
154;161283,161276,149264,148659,148652,148649,148646,148642,148640,148459,140198,138770,138734,137605,137289,137251,132110,132109,132106,132073,129143,128766,128647,128621,117569,109622,107419
155;174310,172210,171090,172506,162424,152410,152379,151065,149914,149912,149865,144331,142242,107156
156;177698,177320,168956,163092,152710,152702,151075,162129,150293,150194,150062,144677,139117,138943,134340,134342,134332,134331,134325,132486,134352,134783,134323,134308,98009,98008
157;140926,117762
158;185693,185691,162632,162420,160370,160358,160351,160350,160262,149877,149873,145436,140645,140643,129007,128928,124550,121763,121559,109025,108827
159;160361,160262
160;185692,162632,160354,160348,160262,149873,149872,149631,148500,141880,141879,143896,137988,135449,144448,128928,121763,121596,116158,110465
161;178068,150387,147576,144611,137229,131729,123666
162;172058,144602
163;184924,180937,180926,177322,164573,147842,160666,157454,157306,155995,155623,152533,152479,152478,151512,152472,148952,147319,145867,144890,144605,144096,143660,143040,142183,139705,136518,135535,135308,134068,134067,134066,134013,134008,128352,126829,125239,124667,120064,119363,114281,112036,107370,107369,107235,100313,98621
164;170576,164033,170841,170574,149121,149120,115005,114422,105457
165;162598,162347,144623,163645,134954,124439,187336,113567,100409,95800
166;182840,162528,153060,152533,136884,131334,100411
167;169145,179992,105458
168;186025,186024,178068,172636,172763,136513,133779,132343,129869,129868,127226
169;169026,168717,168677,168418,164285,170613,162410,161868,161745,157447,156908,156092,170629,170565,163541,158475,143523,143051,170628,170619,138876,137664,170681,170627,170626,170571,122600,122596,120870,120117,120005,119939,126720,122431,122427,113342,106336,106267,106259,103957,98838,98601
170;168448,163592,160599,186912,138872,123095,116920,116637,113467,106331
171;163517,152867,163516,123819,163514,104235
172;180426,172249,171984,171703,157453,153110,152950,152949,152581,152533,150070,145921,144676,144438,142156,145338,135339,135308,131347,131293,128321,127189,125881,125683,125488,123911,123817,119681,123189,112046,112174,105236,105233,99399,98630
173;162374,138552,113008,112922
174;184101,184100,162715,154587,136383,136387,136379,136390,171741
175;164207,153421,138879,128241,112269,135474,135324
176;152533,153345,147596,125695,117143,112486,106793,105632,101269,106175,106036
177;187210,176777,170095,152533,144671,154762,138846,135818,128292,105631,94310,94236
178;185127,156006,152823,152575,151826,150833,146887,144964,138872,138849,134940,141309,128259,123114
179;151775,138668,131028,130844
180;186545,179641,178068,187085,187079,187071,187070,187049,153115,187114,187087,187076,187074,142080,142079,142059,136172,122333,98170
181;154511,137120,124225
182;186892,184125,184011,184119,166931,179253,166634,163314,154137,154135,154134,154129,153583,152052,151682,150160,150518,150063,149561,149205,148683,146425,146310,146296,146294,145639,143336,142974,163452,143112,143102,143101,143100,137305,137303,137302,137281,137121,137064,134392,134388,134384,141393,132788,110558
183;163945,156145,149072,149071,148570,147363,145916,145870,145773,145770,136111,126767,134676,134524
184;179555,174718,179553,169030,168820,156156,152244,148512,147376,147374,145796,145771,145769,139160,136929,136926,136924,136622,136620,136584,132893,125903,122223,120803
185;149564,149563,146766,144048,136111,134820,132150,126767,126756,134524
186;182497,149564,147373,146718,146717,146716,146704,146703,138856,137243,137242,136111,132359,132358,132160,132144,126756,126697,124225,116270,112537,112535,134524
187;149564,126767,126756,134524
188;179749,173758,173756,160430,148490,146837,146836,146834,146833,146326,136111,134528,126767,126756,125680,134524,134494
189;179748,166047,154489,154487,136274,134819,134174,128597,128596,123410,117246,99682
190;173731,163143,163141,126417
191;178875,174456,172827,153254,153247,153102,145714,145710,145709,145086,142007,139087,136356,130367,129244,127254
192;183564,174692,166371,140432,115711,115683,105502
193;181271,180270,179010,174896,174727,168159,169849,167905,166141,166140,161223,160268,153051,153048,152790,152788,152787,150162,149035,147472,147469,147463,147283,146193,147265,140134,139526,129814,128123,128004,127999,127072,127069,127067,127064,125912,125487,118577,110418,109725,109724,108885,108355,105814,99681
194;186541,184247,184236,183504,182585,176427,176314,175920,175773,173675,172721,172671,171333,166782,168426,166451,166253,162456,157292,157289,157271,157267,155327,153775,153772,153771,153293,153283,153281,153200,153199,153198,153087,148855,148799,148616,148447,148446,148445,148298,148295,147270,147269,146327,145880,145855,144416,139427,138580,136607,136606,136268,136267,136115,129648,131935,130239,130147,129644,128252,126936,125863,125419,124137,121304,118707,118698,118694,118681,109933,108559,103137
195;184257,182589,142608,136110,126319,125860,118031,118030,118026
196;186917,186915,179703,164617,164551,164548,164547,155045,152592,152545,152544,152049,151918,152487,148826,147957,144949,144913,136038,134194,135986,135984,128893,128507,122680,105760,105270,104503,105035,99676
197;155550,155549,155467,146078,138742,138741,135585,130252,125886,122588,106803
198;186757,176882,176881,167710,165307,161026,160525,155235,155023,146150,130050,119412,134930,105270,104503,105035
199;169765,169641,125857,118015
200;176882,173439,167710,161026,160525,157448,138790,134830,126755,104429
201;146788,136121,136113,135975,129026
202;175591,175590,151930,139181,128573,92643,91783
203;184833,184792,182910,139314,133026,129071,104795,91881
204;183005,179764,176434,175732,169266,169263,169258,168121,163487,162984,160334,159230,157467,157463,157461,157460,140300,140263,139667,139666,139316,133019,130123,130122,128366,128361,121869,118749,108901,104536,92123,91906,91903
205;183514,169278,133027
206;172864,172828,165376,165359,160585,148577,144430,139697,139692,163631,130448,130445,129566,123287,123274,119693,115910,110690,109855,109330
207;182974,172957,161023,152640,141588,141288,134479,126441,125765,124662,115746
208;140184
209;180204,134529,131496
210;147851,146062,136119,136117,129808,127026,117325
211;186439,184163,184149,184021,184020,183964,183963,183417,182735,182204,182150,182146,180756,180688,178930,174793,173736,178809,176904,176534,176533,176530,176525,176392,176335,176331,176326,175971,172196,166504,169468,169195,169117,168801,167526,167091,166522,166226,166221,164475,163565,163528,163523,163507,156995,160650,160637,160434,157067,156992,156099,153899,153889,153887,153128,152939,152933,152071,152062,152049,151921,150674,148540,145923,155317,149306,148712,148710,148709,148708,147647,146755,146751,145369,145366,145363,145358,144032,140587,138989,138324,138308,138293,138256,138216,138212,138167,138163,138158,137174,137152,130397,141479,132294,132290,131220,131078,130220,130198,130168,130157,130085,129954,129590,129442,128310,128305,128303,128300,127938,127937,127935,127929,127869,127791,125942,125941,125908,125693,122313,122082,122805,122801,121078,121071,121067,121060,121046,121037,121032,120649,117810,117803,117793,117792,117791,117782,116422,108970,133452,106684,106358,106356,103897,100919,100683,95042,95040,107741
212;179786,155352,125595,107803
213;183774,183771,179904,178401,171732,171727,171708,166736,164748,164600,157284,147393,144563,133750,133730,130116,130013,128619,126041,124247,120910,115784
214;184949,183169,179130,176013,178917,156205,156204,152120,150188,150196,150798,150206,150197,149962,130305,150201,149960,150910,150204
215;179215,161900,146924,168633,168667,163573,109328
216;174415,145901
217;174415,145901
218;155743
219;146823,144012,130155,129575,104343,99801
220;146823,144012,130155,129575,104343,99801
221;180776,160753,160716,151914,145211,143985,134065,156005,136621,129308,120801,105196
222;164431,160716,143986,143985,136621,129308,128395,105196
223;172987,184224,182624,113685,105523
224;169800,162869,145163,137913,135734,136448,133921,104361,100082
225;151137,136444,106771,93378
226;184360,173036
227;175425,172923,154706,154705,145181,140649,134880,136475,114540,100178,94461,94109
228;150872,145182,142351
229;155016,145180,138301,138284,116948
230;186220,185390,173004,169819,165927,165926,162534,145669,135397,133124,118204,114757,117084,100181,94778
231;170191,145178,92405
232;181438,179682,162648,118227
233;178851,162872,153309,152894,136948,127198,125229,124587
234;178851,173186,169015,154631,153309,146685,145225,144978,179718,125229,142652,114206,110878,105089,103883,94030
235;178851,166479,154992,153309,144978,136946,133984,131285,125229
236;185858,178851,169014,154997,153309,133996,131337,125229,124532,124186,99109
237;178851,155017,153309,145231,136954,135527,133992,127840,125229,125066,114241,93831
238;186107,182879,178863,173661,172798,149240,144277,128045,124729,116477,116892,104276,104273,104255,102785,114301,100160,100159,117256,94040,93640,93532,93434,92618,114303,114299,114298
239;180308,173694,164096,155321,152895,148999,136947,133987,123541,110935,104257,93434
240;172798,165888,149665,146982,144978,146980,127501,124735,114292,116889,117256,93639,93434
241;172798,169897,165889,144279,134049,128045,114757,114703,102790,100166,117256,93434,114310
242;181910,172798,155290,150692,150187,149458,149237,144978,144227,141578,171224,140837,132964,127580,125057,124592,121906,116266,105106,104267,117256,93434
243;172798,155323,155318,155290,134888,134745,151334,132738,121857,121097,114757,117256,93434
244;186097,172798,149239,144281,136056,133998,127501,127203,124188,114757,117256,93434
245;186078,184306,174114,172002,171018,150156,149315,147452,145238,144978,142976,138895,137685,136679,136060,134046,133976,133056,131963,131005,129098,125873,129127,129097,122818,116451,116359,105130,104301,107783,100066,100065,94055,93645,107782
246;171018,147456,153624,138358,136496,129158,96616,107788
247;168519,155052,147461,126832,117030,100073,94517
248;186512,184306,178851,171032,170960,156982,154782,152628,171031,149317,149077,145230,144978,144631,142646,142409,142202,136955,135938,142201,142200,141075,135520,133989,125229,125063,124601,121600,116465,116322,114730,114205,103883,96598,93542
249;186617,185917,185338,168499,166021,165123,154819,150873,148673,145137,145064,144978,144975,135941,144063,144062,144036,144024,143999,114613,109807
250;154760,145193,138365,100193,94128
251;186758,181438,174781,173045,168849,165374,175371,162756,162371,161310,156705,156085,154984,154819,153170,176178,176107,176106,175259,149326,149111,145146,144978,136710,175261,140762,139879,138315,138149,136636,136229,134438,142617,138148,135457,135029,134808,134752,134749,133390,127841,122382,122380,110946,104380,100102,94464
252;174425,174253,149242,145147,144978,138317,142618,135222,135093,135066,135032,135030,142615,116448,94157
253;173038,168902,182808,146688,141116,138322,135455,133977,135028,134112,127841
254;154914,151788,148268,147066,142423,138374,138373,137519,137517,137292,135265,134660,129499,128803,118435,112668,99398,97796,92057
255;181758,163008,157084,157078,157027,154900,151342,142354,140237,135184,129758,128889,128598,127534,125581,120420,120405,118114,112678,106846,105559,104321,102743,97796
256;174619,174614,160703,141819,128891,120448,118441,113584,104334,92054
257;185262,185259,185258,181023,165077,157019,163888,161288,161031,154916,154915,152177,151372,151369,151363,151361,151360,151359,149722,147706,147578,147473,147444,145969,145884,142419,142417,141819,140496,138614,138613,135184,129361,129291,128847,123038,121977,112943,112782,106846,105559,104321,102415,102413,102412,97800,97793,92145
258;185895,185894,164647,164606,160752,160742,160632,155320,154124,151947,148102,142067,142066,130124,129276,121350,120996,108571,107097,107096,106657,104316,103079,100325,98827,96216,95394,95389,95342,172435
259;184245,180803,174278,171846,179909,156066,179910,150364,148896,148686,147751,147574,147572,145418,144095,142464,144694,142067,142066,141423,141422,141228,135646,135194,133537,132125,130124,129276,129273,128982,122020,121350,120996,120770,115593,112181,111588,110624,108571,108022,107585,107070,103079,102351,100554,135082,101094,95348
260;185236,184929,184388,175167,166493,164576,164569,164564,164562,160531,160398,160376,157484,157483,157481,154192,154083,151697,151695,151449,151447,151390,151386,149433,148301,147905,147902,144167,141617,141612,141400,134100,131431,131417,131415,119991
261;184930,184604,178805,164648,161967,161394,154820,154569,154037,151433,122535,119084
