author_id;publication_id
447;180008,171914,171322,115756,106001,106466,106178,106125,106620,92485
448;169785,163333,163480
449;176762,145853,152246
450;122036
451;131892
452;180849,180092,166478,166319,155433,154401,154392,151041,135197,132679,124483,119852,110280
453;184600,184270,183992,182159,176614,176043,170901,171118,168369,166893,154070,150579,147336,147188,137332,121280,111965,111961,104043
454;184278,176436,176047,176037,176036,171403,168389,168373,166478,140478,129289,129284,119841,106362
455;184601,176616,166896,154392,140619,106442
456;185900,182902,177404,177403,177395,176076,171576,167551,153677,139474,137946,137945,133598,131546,127895,118910,115383,114283,106274
457;177395,175804,168390,161229,120094,115383,110293
458;186052,184269,181236,176052,176046,175265,180180,166317,164270,164269,164267,164255,163380,155436,154702,151042,135767,127573,142620
459;186126,185768,185322,185253,185243,185106,182290,182021,181561,180357,180089,178587,173048,172731,172395,169109,169105,169102,169101,169098,169032,169027,168964,168620,168619,168612,164957,164816,163683,154847,161363,117051,111809,111807,111446,99329
460;181868,98823,98351,93968
461;185241,93971
463;157120,157112,111795,104744,93983
464;185407,184303,174125,168471,136478,94125
465;166425,138014,141505,121800,116523,115893
466;183919,183079,182931,175281,168410,167764,167229,164810,147963,147962,147794,136548,116690,116523,94908
467;175295,172538,165108,163213,163189,160811,138195,138164,132399,118715,116523
468;183067,180924,180923,166315,166183,145996,139579,139577,125573,124576,116523,113290,113278,112926,100675,100674,100673,100632,100733,100780
469;182890,179224,179098,179052,179050,178387,178384,168227,166308,156161,155459,150369,143057,133857,135437,135435,135434,135433,128153,126864,126195,122281,116523,135546,135422,135421,135420
470;183067,180337,172518,166183,116523
471;183695,176768,173334,170419,171553,168282,162926,150150,153506,123688,122691,122589,116523,109709,109702,100744
472;178655,178653,171646,165076,165074,114906,108726,107024
473;186017,182115,180835,177368,176092,173714,171087,171904,165881,164914,164896,164003,163144,150266,150218,149068,146793,140960,138643,128190,127531,127476,127426,124844,122236,115658,109632,109020
474;187207,184159,180160,179691,163598,144610,144599,143639,143638,142036,135175,116390,94247
475;185168,186930,176682,173078,152830,142051,142036,123245,98254
476;184921,170863,162569,143575
477;97952
478;167380,147598,145905,146008
479;174394,174393,174349,173728,147766,124224
480;183070,182219,180772,180765,178245,174895,174899,174894,172185,180768,169856,169854,169853,169851,168163,167839,167807,167773,155080,127104,127071,127065,125911,120353,118583,111218,107960,100895
481;185544,184228,183170,182925,180883,178140,176880,176760,176703,176702,175239,175237,172554,168192,167403,165306,155229,155129,162223,152568,130048,123435,113827,113432,113429,134959
482;184001,183878,183756,183007,177290,176322,173272,173269,173264,172865,172696,167945,167180,165375,164910,164908,164855,162466,160770,153981,153978,148612,147174,147163,147039,144400,139694,139534,139514,163577,163491,163483,130460,130306,129199,127807,119270,119249,117662,100689,100406,99735
483;185293,180951,179986,178743,178209,174335,171770,171734,151574,145824,143729,143068,141852,141914,130582,125764,125762,124239,122682,122673,122671,122496,119628,118073,118072,118066,105436,104629,104491
484;185655,183940,183895,176449,176416,174797,174513,166525,160704,147808,127027,126736,123634,108984,123873
485;169805,167870,164631,164447,163601,130011,168312,107236
486;186317,186309,181433,148099,139039,128978,96330
487;186921,172988,169818,168471,164115,155007,152237,145174,143946,122189,118214
488;180175,177974,177973,177913,174050,172922,171189,168472,165887,165328,164397,160601,155299,154815,175441,144943,143713,140832,133389,144223,124588,115170,116868
489;184307,172924,168468,149329,144940,144822,137753,131514,109990,107873,107870
490;184307,176957,172924,165226,168468,144940,137753,134742,131512,92632
491;184535,184661,184629,179394,175519,171702,170435,164571,164566,164565,151475,141525,141137,131118,130851,127468,115121,109925,109919,109486,92969
492;186865,186282,185774,182396,182332,182145,182006,182004,181747,181582,180687,180541,180468,167147,173769,173550,173547,173545,173174,173022,172726,172291,172290,171178,171015,170816,167163,166946,169061,169060,168658,168657,167746,167475,167323,166202,166196,165869,165408,165358,165295,165294,165028,164473,164434,164090,164089,164088,163318,163201,163116,163115,163017,156790,155789,155737,148865,147860,157262,157244,156987,156979,156311,156279,156216,154612,154611,153350,153306,153303,153302,153298,152108,147998,147349,147347,147268,146874,146301,146220,145808,145323,144290,141708,140314,140187,139995,138245,137460,137361,137056,137053,134570,133753,130240,130197,129689,129046,129043,129003,128433,128431,126994,126791,125909,125677,125133,122893,121080,120731,120695,120443,120033,120024,118985,117766,117596,116560,114184,113679,112033,111877,110023,108996,108407,107577,107560,107464,107234,107217,106253,106238,102680,102082,101890,101135,100960,100940,100931,98420,98479,93081,96029,95996,95976,95969,95566,115102,115098,115072,115070,115062,114989
493;185920,177693,177691,177676,177548,175360,175358,156287,150724,130897,130896,112680,112291
494;183694,183693,175303,170366,170252,168537,168161,168118,167930,156097,154453,147236,101816,98478
495;185471,184832,184830,184828,184800,184798,184203,184795,184787,176502,176164,172181,170117,170115,169959,169866,167700,184778,184777,161671,151683,149645,149391,148703,148700,139462,125999,106839,106831,106737,106736
496;138112,128120
497;185542,180433,179281,179279,170317,166611,166610,153614,150005,148775,140283,139309,136068,133235,130144,118876,114786,114091,114045,113633,108009
498;182649,180807,169786,169785,169784,165003,148252,145617,145614,141046,132532
499;171574,168805,166772,166423,164781,151730,139999,132636,132639,123373,107576,107296
500;186225,184087,182273,179635,178841,177800,177798,174539,172669,172555,170270,168456,165087,156139,155277,147625,147113,130338,117714,117522,116486,111768,102959,102773
501;186472,184041,181238,174316,174107,172549,172548,171806,171805,171565,170784,170533,170532,153633,153310,151403,146012,143239,139478,139476,127204,131645,119480,119601,142306,94592
502;187338,177757,172964,172557,167693,166261,166037,164415,163856,163064,163052,152257,149748,131003,109083
503;184761,182233,180880,179348,176584,166262,164492,151806,141146,120531
504;184416,183776,183550,183546,182492,180880,180536,179519,179426,179425,179379,178269,178258,176995,176592,176584,174274,178002,178001,177742,169918,164492,178574,178572,163855,149092,145017,143681,139026,136508,131499,128148,126028,125613,119304,117581,114288
505;184532,181556,181512,169509,168992,167605,166270,141652,140002,125504,129952
506;185770,185168,184856,180880,178613,176584,176354,180940,169064,168992,166114,164772,164492,157305,140764,121788,121655,119558,119553,110833,110829,110834,173553
507;134138
508;186542,183544,170986,169252,168963,166545,186544,134144,109497,106950
509;176854,172778,171161,170906,127326,127323,103116,102963,99571
510;186621,170807,101028
511;170525,151827,148953,139573,136964,106696,99468,99464,103499,92842,91682,91681,150650
512;184676,180448,177421,165084,163538,157371,143816,143811,139552,122842,118181,112444,124716,91977
513;185233,184056,184053,179957,179421,163064,163052,149920,142802,135264,131499,128885,121545,113961,112320,111306,105424,94834,94409,140996,107703
514;187208,181076,179492,164146,142793,136091,132945,106411,93944,133322
515;186168,186122,186987,186169,186056,182792,182106,180219,180217,178952,187016,176062,176032,175950,173654,168436,168432,166321,166318,154693,146473,144731,112387,112382
516;185900,183765,183376,183190,182959,182902,181488,176228,176144,176077,176073,175879,175806,171870,171012,170891,171345,168597,167572,167561,167532,167204,165948,164923,157328,154070,153677,143551,137946,137945,137941,137332,135826,133924,133599,133598,131543,131539,127895,124210,124209,124174,128171,126661,119814,118910,118661,118660,118650,118638,115887,115382,115380,113636,112897,111689,111688,111661,110293,110287,110283,107051,106274,106285,106282,105925,105879,105877,105869,105865,105862,104043,106250,99252
517;152421
518;185522,184027,165074,150942,117922
519;186974,187287,185177,184075,174903,172736,171666,162403,143397,142036,143193,122161,98766,98691
520;184208,183285,181208,181060,181059,173171,172676,164628,160232,151829,147951,144558,138531,134657,125823,104633,104506,104484
521;185205,183928,183932,183920,183764,183716,181932,181897,181812,181460,181444,181408,181390,181355,181344,181322,181321,181320,180840,176908,176341,173282,173156,173066,173062,172825,172608,170838,170823,170794,170793,170792,170643,167048,166916,166915,156865,156863,172741,172738,170547,169963,168925,167562,167274,167170,167013,166505,166410,166409,166349,166343,166236,165939,165313,165163,164809,164210,163777,156726,155374,155373,163225,156871,155723,154545,153868,153816,153777,152024,149700,149698,147868,147489,147474,141352,141147,141278,138917,138429,138427,137437,135605,135282,132272,131378,131366,131076,130118,129558,129554,125783,120653,121900,121889,116511,113027,105774,104111,101546
522;185240,182509,185306,160570,123441,110423
523;185269,182866,185291,185202,184314,184162,184126,183593,182053,181756,181595,181542,181467,180847,180288,180008,179897,178928,178632,177498,176248,176166,173074,172514,172095,172024,172014,171985,171982,171916,166760,166608,166077,164754,164379,164066,164055,173101,155408,154199,154198,152085,151696,149460,148170,148168,147489,146330,145486,141352,139713,139398,139346,139343,138043,130039,126345,126324,121777,116068,116064,116063,116060,114409,112924,108282,108220,108170,102293
524;180089,172664,168367,163285,138275,115564,112898,178100
525;163091,138310,96400
526;185964,171914,162645
527;175826,150959
528;169752,169746,169744,169653,146999,140483,112932,116754
529;174980,173667,169864,169747,169648,167217,166706,166692,152869,139287,163462,122319,120871,120863,113031,112555,105284
530;172152,169634,167217,166706,153433,140488,140483,139287,138208,135925,132861,123489,122319,120871,131593,113371,111046
531;185920,177693,122025,120356,95640
532;182332,182006,182004,180541,180494,173546,173545,172981,180193,167314,165294,165028,156765,147860,157262,157160,156216,156107,153350,153302,145808,145323,140187,139995,134570,129689,129046,128433,126994,126791,120033,108996,108407,107577,107202,102082,98432,95976,95703,115102,115072
533;184054,182819,185142,184687,184413,184404,183882,182810,181738,181682,181517,181509,181501,181334,181329,181289,181288,181138,181135,175302,174431,174424,174423,181901,174430,174377,174361,174300,174295,174282,174281,174280,174279,174264,174263,174194,174192,174188,174164,174162,173364,172843,172838,172831,172813,172804,172698,168458,168449,166794,166783,173824,169948,169862,169861,168457,168450,167891,166836,166777,166773,166765,166762,166759,165364,165354,165350,165348,165347,165321,165309,165308,164878,164875,156997,155335,155339,153900,153864,153835,151944,176299,174410,158352,148770,148468,148467,148452,147165,147136,140014,140004,140003,139980,139202,139199,163478,158602,157859,157614,131010,130020,130016,126367,158877,123068,123067,118470,117953,117952,117945,117906,117904,115239,109494,101108,100965,92703
534;186553,181744,183764,181782,181761,181467,180685,173457,167048,168932,166343,157252,156881,154545,154544,144721,144561,134041,136007,125429,123394,122968,111414,115533,105538,105521,102258,102255,96337
535;185122,185089,175770,175244,175242,175221,175217,170319,167948,163750,153686,139367,135248,129642,128469,121347,116504,113266,112291,102259,95390,95387
536;182137,168068,149932,134113,123017,120093,115367,114343,105728
537;185639,182863,178709,178292,175770,170880,163750,139091,130896,129922,125470,121755,119143,118965,118954,118740,118739,116505,116504,112291,107586,106986,102394,100580
538;184611,184069,182676,182442,182440,182439,182430,182429,182419,182415,176552,169948,169044,167120,165896,163490,157164,157158,157151,150718,148488,148256,138977,130083,163765,119279,118805,110512,99715,91591
539;183021,182244,168814,154018,138506,136252,135883,131361,130453,127365,127359,101393,100586,100585,100782,100763
540;184979,112485,100661,100709
541;185849,176184,175321,169439,169438,156823,156817,156832,142570,109726
542;175774,170686,170685,156804,138605,136100,133838
543;186897,176911,164982,101393,100585,100782
544;185050,184935,183011,182958,180963,180962,180567,179751,175890,175566,175562,175561,172183,170497,170112,180496,180495,173938,169616,169447,169205,169204,169202,169139,169120,169114,167812,164710,164493,163915,163914,162658,157219,157010,149391,141440,138102,136114,128936,128724,128718,128333,128332,128328,128160,123917,121781,119203,117864,117749,117160,117146,113843,111971,110389,108861,108660,108279
545;182221,181389,180723,180751,180739,175894,175893,175734,175725,175581,175576,173361,169280,169270,169269,162982,151929,140165,140164,139814,138852,129073,108906,92014
546;185850,185849,185847,183453,176184,175321,173200,170539,174033,169443,169441,169439,156823,156817,156855,156832,142570,139966,138812,130587,129871,118090,109726,108674,108479,100937
548;154544
549;185849
550;186004,175024,174975,174756,174694,168416,167530,167527,162650,162790,162789,148407,139678,137606,134262,117561,115937,115934,115397,112461
551;178207,173549,174592,173526,171135,170996,167049,166987,159210,159203,157313
552;183341,186251,185816,184419,182093,182088,174906,186248,186241,177842,177701,177699,176551,176181,175087,175022,172897,172766,172765,170856,167527,167515,163211,156207,170765,154436,150384,150382,148874,143786,177733,148872,141723,140253,140199,138948,131876,122918,119126,117779,117561,116934,115397,132312,112474,112461
553;181997
554;182890,179098,179052,178384,135433,135546
555;135422
556;183729,181137,176518,172247,168527,167240,166243,166240,155860
557;177926,175546,171502,169287,168395,164484,127894,113016,101598
558;186017,177368,176092,164896,140944
559;170349,168290,137747,133092
560;150423
561;185313,152321,180859
562;180008,178742,170884,170883,170881,155625,150959
563;175212,175213,169440,168114,168075,167829,164649,164378,112183
564;149932,134113,115367
565;186282,180687,180468,173769,173174,173022,171015,166330,164089,156987,156279,125677,125133,124872,122893,121080,120731,114184,113679,110023,107464,100960,98420,96029,115098
566;181214,181206,179345,177374,170262,170246,169265,169224,169213,167896,167887,166604,166603,163402,163398,150355,147266,144815,144814,140817,140595,136665
567;183733,182722,182698,173533,164028,166369,124421
568;166605,164157,153614,140283,129959
569;182866,185348,185291,185173,184314,183593,181467,180497,177498,176468,176248,176166,175796,172862,172148,172017,172014,172013,171982,170794,172258,172254,167748,166848,166816,166760,166077,164754,164379,164055,173101,155997,155453,154199,152085,149901,149880,148420,148170,148168,146330,145500,139713,142489,139398,138387,138043,130553,130167,126324,121777,116068,116063,116060,108660,108279
570;182267,173263,138830,103914
571;128978
572;156966,147707,146785,120099,92045
573;184611,184069,183961,182703,180743,175513,168571,166232,148705,149302,144162,122079,124548,117801,106993,95842
574;148535,127998,126873
575;171322,135267,113961
576;184054,182810,181289,181288,181135,174424,174423,174361,174281,174280,174279,174264,174188,172838,172831,172804,168458,168449,166794,168457,168450,166836,165354,165350,165347,156997,153900,176299,151592,147165,140003,139980,130020
577;134959
578;174159,148377,147403,142175,137748,137321,137314,103822,100972
579;183091,177852,173634,172390,171240,165416,165415,156228,151294,148027,142175,137321,125973,125792,116438,114864,108603
580;166960,168896,168895,168045,164436,162594,162561,154576,147999,147757,124903,123313,103835,93868
581;166272,155985,154576,123313
582;185143,169653,140483,113554,112932
583;181214,173022,164972,164971,164089,157275,153501,153323,152310,144738,142255,138234,129295,129125,129123,128983,126869,126805,126802,125061,122849,118486,118129,117988,111403,107110,101826,100853,100852,115070
584;126844
585;183707,183453,156823,156817,139862,139784,131063,121940,121768,120896,100939,93886
586;183766,183764,180840,180685,167048,166347,166343,154545,154544,152024,147474,136004,129554,115638,115533,96508
587;186553,181744,181782,181761,168932,154544,125429,115533,102255
588;111414,105521,102258
589;184162,180313,169948,169044,165896,157158,110512
590;185143,183729,181137,176518,172247,169748,169746,167240,166243,166240,155860,144665,113180,104656,104496
591;185050,184935,183131,183011,180963,180567,179751,175566,172183,170112,169139,168100,164710,164493,163915,163914,162658,157219,157010,149391,128332,128163,124221
592;179750,178180,174272,157226,139214,134176,109438
593;113633
594;186969,139241
595;178180,174272
596;180723,175641,175639,180751,180744,180739,175894,175893,175892,175734,175725,175576,173438,173361,169280,169269,167949,162982,180754,151929,140165,133018
597;170685,156804,141426,138605,129056,122846
600;140624,136244
602;182684,180277,175723,115678
603;170943,170609,169543,166070,166067,149707,141725,139334,135168,131876,116957,107024
604;173717,168755,163212,151617,151858,151758,151671,140458,129914,126099,112826
605;123441,110437
606;169660,168122,162231,127097
607;180228,148895
609;181895,181894,165074,140931
610;141029,120868,113638,113345,98752,98622
611;186455,186319,183266,183233,183165,181683,174580,174112,173054,173032,148099,147616,128524,119941,119938,110640,105083,101530,95961
612;184535,179394,175187,151650,144163,144160,124795,122533,120049,109486
613;180888,180552,172518,168797,166183,160505,137997,121213
614;172518,137997
615;176101,174461,134161,127256,117744
617;182137,168068,128299,117125,96401
618;148256,91591
619;174993,170997,169544,167075,167039,166990,166171,161052,159210,139691,142603
620;180495
621;185849,175321
622;185849,176184,175321,156832,142570
623;181494,170685,156804,109726
626;184006,170836,166270
627;184686,179576,169977,162828,143841
628;152861,117525
629;177649,177514,150562,147494,119093,98834
630;136049,131213,131148,118412,99054
631;182902,177404,171870,171012,167572,167542,164923,157328,153677,137946,137945,133598,127895,119422,111682,110287,106285
632;185144,181640,176481,153677,133598,111775,110287,106598
633;184016,176616,127573
634;179081,175287
635;127352,118346
636;175095,172247,169742,166240,127359,120683,113149
637;170421,171349,171342,167299,166752,155295,148961,137868,127359,120683,101393,100585
638;170890,143222,143213,143237,143230,143229,143227,113447
639;172782,171777,171776,169550,169549,169038,168898,168346,166072,166068,157374,134031,131380,127567,125813,117068,135485,97869
640;183635,183634,183620,183589,181904,181902,176168,175298,168178,161265,140369,138184,137633,137386,135072,129331,126895,126865,124458,135540,135530,135087
641;181207,172300,164673,151577,151529
642;182003,179306,176846,176597,176594,172246,171969,173207,171621,171620,168589,167508,164892,152122,149825,144152,138235,134017,104511,105431,95045
643;185961,182822,181203,178986,178983,177131,174680,174639,168422,168417,167006,165022,154794,146639,145737,143328,139385,136937,129614,118971,97886
644;183725,183369,174431,176715,175578,175510,173201,167326,167045,167007,166765,166032,165225,164531,162296,148775,148770,139843,139838,133235,130144,121510,118073,110974,109366,104111
646;168742,163394
647;184130,174220,168771,162462,162461
648;186612,184931,181078,179787,176245,174325,179788,152830,149094,144668,179798,142036,120868,120172,115398,115394,134606,113638,113603,112870,134616,134604,106474,106470,106272,106269,106163,106147,106137,106129,106124,106109,104846
649;142036
650;186755,183877,183696,182139,174432,170715,187255,168347,147448,138005,128537,126967,142053,123312,122758,142157
651;174657,168665,172333,170766,166135,161764,150224,142036,138845,94312,106645,106258,106037
652;184116,184170,184123,183415,182921,182759,182753,182365,176472,171871,155440,153996,152053,150432,137280,135132,128276,124656,121564
653;185221,183313,182853,182271,174088,174066,174063,146848,146840,135778,124224
654;185362,185355,184940,186630,186629,186441,186264,186257,186254,186253,185498,185431,185430,185427,185424,185421,185419,185311,185307,183511,183494,183320,183247,183188,183084,183039,182966,182953,182917,182916,182883,182041,181959,181719,181716,181715,181713,181710,181707,178335,174717,179155,178329,177399,176365,174893,174891,174890,174716,174713,174712,174709,174702,174167,173434,173433,173432,173431,173426,173425,173417,173415,173414,173412,173408,173406,173009,173008,173007,173006,172936,172934,172932,172930,167411,166286,166123,164346,169937,169928,167976,167620,167618,167430,167428,167427,167409,167408,167059,166905,166904,166303,166279,166126,164453,164433,164266,163076,163073,163070,160470,160499,160465,160271,159258,159257,153933,153698,153049,152686,152681,152677,152669,152300,152298,152134,146195,150557,150534,146613,146612,146608,146593,146480,146479,146418,146416,146391,146377,143347,143346,139976,139958,157530,140440,139954,139929,139875,139825,139812,137438,134187,130075,130054,127518,127517,126171,126170,126165,126159,120795,120780,120777,119653,119649,119648,119180,119175,119167,119109,119090,119068,119031,117265,115258,112363,111647,111136,107960,107958,107954
655;185626,181647,176101,174461,167752,156812,150025,171169,149474
656;186908,186779,186429,183432,182831,182327,178811,176430,176317,176279,175919,175646,175645,174275,173663,173268,170497,171786,168234,166448,166311,166249,164766,164374,164555,155095,148113,146500,141886,138581,127065,120353,118688,117248,109685,109681,108564
657;186292,184070,181994,181991,172724,172672,164721,164660,152270,143717,140130,138833,136372,136371,128406,119449
659;186897,186773,186737,185052,181518,186083,186082,183387,182738,182718,182707,182394,181360,181161,180948,180710,180255,179717,176916,176911,174579,174421,172992,171029,172543,172534,172532,170851,168736,166695,166689,165235,164982,164530,164526,162642,152678,149656,144126,144125,143729,130582,130580,129185,129184,122682,122673,122496,117386
660;186706,186704,184636,183168,183057,180914,180804,178245,178235,178229,179392,176433,175186,174827,174634,174186,173459,173353,172701,171419,171268,170505,169005,167183,167181,165240,163134,163027,163024,164585,160718,151974,151830,149932,149193,149174,149171,149161,146814,145500,144171,144169,142292,139713,144449,144422,144389,140429,140146,140127,139996,139433,139419,134153,134148,131053,130039,129310,127071,122061,121940,120645,120056,120036,119689,119684,118777,118583,111218,108933,107960,106354,102316,100895,101080,96741,96740,96732
661;184141,183996,172803,172301,165961,165900,164860,160774,154099,153609,187245,147172,140325,144462,163479,129525,110056,105696
662;172876,172873,172692,168469,165296,165290,146830,163658,130790,125708,129534,117502,113028,108298,108215,108131
663;183310,186351,185516,183036,179866,179865,179863,179862,173377,173374,172902,172872,172321,168133,166744,165988,164309,149008,143875,138674,138672,135555,161079,161078,161077,130001,129997,119631,118926,118925,118924,115407,107211,104563,104554
664;186593,183588,183772,183587,176827,171440,169539,135822,125823,104633,104506,104484
665;169743,168151,164866
666;180556,172982,169815,164115,153104,152237,145176,145172,122799,94444,94401
667;184022,183943,180176,178845,174184,169840,163187,154980,147450,147002,146451,138889,136635,134769,135063,134731,129088,135061,131013,129129,129118,135062,114644,114592,100038,97706,107775
668;180887,147002,134962
669;187158,172146,157082,154903,154874,151373,150683,146821,142413,140398,130661,119576,119574,112827,102637,93041
671;182984,164571,130851,115121
672;184657,183814,183229,183168,183057,178229,178808,176433,175109,174581,173221,169035,167784,164949,164377,163027,163024,151949,151379,144171,140429,141137,128833,119133,109925,102120
674;183161,179585,177988,174298,174297,174256,172044,170363,176207,165068,165067,164149,163115,161852,157032,156114,151876,147599,147349,147139,146171,146170,144663,144582,144540,144537,144428,141020,140402,139293,138456,138453,138066,138062,138028,135752,133692,130606,130348,127169,125841,120792,122608,122606,120695,119736,119259,119254,118154,117766,117763,117596,135002,110756,108410,108247,107084,106805,98376
675;155765,150529,150505
676;185961,178577,171914,165022,164062,160553,145705,133749
677;182446,180015,182447,172434,171914,171038,165176,163668,163344,157395,154887,150168,139139,163711,163509
678;176201,171914,168890,164895,162645,110382,156338
679;181591,186339,171887,187101,168591,164197,150735,136341,123441,111310,110437,110423
680;186801,182134,163399,154132,146344,146359,146724,120680,109980,151097
681;168757,168138,146639,145705,135310,133624,128860,100466
682;172686,153876,125708,108229
683;174152,173413,173411,173403,173267,173242,173204,166169,166075,149010,148809,147280,147231,145101,138478,130785,123439,122432,118876,108317,108312,108212
684;185057,185046,184936,183471,176417,176490,176413,176411,176407,172057,173072,170316,170016,170015,170013,169989,169986,169983,169657,169656,169654,169261,167772,160877,160848,160847,149576,149572,149509,149503,149036,147466,146866,146857,146511,138762,136284,135959,135953,135950,132514,129296,128718,126337,126024,126022,122671,118448,117346,117287,113840,113799,108773
685;184954,182852,182510,185036,176497,176494,170545,166144,165984,164612,164611,155894,155289,149514,135741
687;175774,156805,156804,136100,133838
688;175883,164159,126937,126081,125564,117176,116058
689;185591,185590,183781,176942,170053,168648,166257,166000,165248,164726,164491,156168,152614,148289,140405,129959,128750,128713,126449,126448,122393,118846,108095,108016,106967
690;181494,170540,170549,161176,160328,156824,152105,149998,139555,139435,128781,117247,114046,114044,108817
691;178669,169715,167110,167108,166102,151692,139398,136076,121777,116019,115552,114045,108006
692;184367,182590,182578,169764,164987,164103,160496,146233,98854,98851
693;182584,174241,164997,163140,155734,154220,146257,135005,134165,112116
694;186816,180665,174585,172770,170480,165004,164104,141471,139969,139962,129207,124498,142651,129855,112350,107362
695;181199,181197,180807,169784,165003,148252,145614,141471,129207,129100,142651,121423,121421,112745,111167,111149,109570,105040,128547,109001
696;182648,170557,169785,155878,149972,141501,134789,134787,128188,128201
697;172593,156100,151087,141127,138409,134021,128209,107216,105275,105040
698;172593,163399,154132,151087,135275,128209,128383,127805,120680,110426
699;183399,170003,168850,163460,154182,143239,140699,126622
700;186219,186114,180855,177421,174822,174126,179738,170563,166638,164837,163840,163064,163052,148084,143816,143811,142279,138439,141121,132291,131003,122842,118181,115889,112444,111639,132147,107148,105393,105392,99558,96722,107939
701;128063,111768,102606
702;174054,172999,170924,170434,162803,153634,171171,128903
703;172533
704;186342,179774,176217,172993,172392,170404,140755,134800,131851,125391,121234,111549,105463
705;184846,180880,178985,176584,175473,174234,178949,178948,170814,168788,168259,168241,164492,163199,157305,148034,151024,123132,110518
706;180029,172392,170093,166116,156887,131613,109274,109508,97823
707;180382,179607,175446,175296,174235,172336,168910,168906,168265,167706,166273,163832,162786,157305,148598,140439,131632,128099,123045,109378,97553
708;180387,173158,172939,166111,149852,130998,126026,116207
709;164807,126922,115571
710;176720,173076,171340,179511,171341,171134,169599,164938,164788,139794,131003,115264,113848
711;184736,181824,177413,117627
712;152207,139999,137228,132636,132639,134138,109506,113801,114854
713;167819,142949,119909,119907,142876,113908
714;114955
715;170555,163248,154318,127134,133913,123023,122237,134152,109488,106929,115194,108925,106193,103800,99130,114462,114313,114353,111133,111138
716;183307,180858,176680,170525,187257,169307,162305,146989,146974,146966,146893,146890,146652,142036,131822,131821,111411,108593,108580
717;186765
718;186653,164827,164801,164667,164666,153289,146440,139987,138975,138969,138968,138961,123420,117716
719;183729,181747,176518,175653,172247,172228,170419,168608,168527,168524,167249,166248,166243,166240,165068,165067,164149,161852,156114,155873,146662,147599,146171,144537,144428,141592,141020,138456,138453,138066,138062,138057,138028,133692,130349,127169,124948,131563,122300,119254,119050,103512,103496,100318,98376
720;183969,175683,138237,138236
721;175917,173219,186811,168697,166159,142411,137530,131499,128885,112320,108043,107433,106357,105327,101775,103323,103318,92953
722;165022,149748,140624,134518,134514,134500,134495,143447
723;179957,173061,122620,115756,106580,92461
724;186168,186122,186987,186169,186057,186056,182792,180219,180218,180217,187016,176062,176032,173654,168436,166321,154693,146473,144731,112420,112387,112382
725;185465,185464,185462,183590,177018,176078,176075,176072,167572,167557,167529,161113,157328,139613,133924,127895,119761,116704,111779,106285,105925
726;126897
727;139631,122724,109956
728;176272,144646
729;182254,181559,179807,174442,165074,149373
730;184003,183997,183984,183904,174475,169342,168695,164975,160854,129130
731;178652,173356,172231,172230,166291,164302,162981,152990,151530,146080,129887
732;167239,133938
733;186319,183250,176897,176832,176831,176416,175933,174513,166789,160795,157006,148099,147621,143751,138417,131026,130429,128524,123337,119941,119938,117917,105083
734;176897,176832,173550,172290,169061,168658,164090,163201,163121,157006,156216,143751,140142,140113,138445,138417,129487,131026,105083
735;185920,180886,180423,177693,177676,177602,175358,164803
736;183867,183733,182722,182719,182699,182698,182697,174497,173383,174494,173538,173537,173534,173533,172121,172120,172118,164028,156863,166369,166227,166225,166223,166209,166208,165167,164869,154342,152746,145922,147657,147655,146903,146902,146031,145477,145185,144573,142940,136871,136802,136793,136430,130099,129630,129613,129477,125552,118612,118587,116433,133466,133455,101521,96399
737;186927,173383,174494,172037,164028,164025,163627,155081,136802,91831
738;174067,164919,148964,116246,108535,105575
739;182242,181898,181433,175210,170880,170873,168546,166881,165186,148099,129922,121771,120692,115763,108629,96330
741;144414
742;169175,153884,150147
743;119704,119701,115857,110688
744;168646,165218,164911,148089,146340,136905,131473,124997,124996,120625,120623,120495
745;186282,183948,180687,180468,173769,173550,173547,173174,173022,173017,172291,172290,171178,171015,170816,166946,169061,169060,168658,168657,167746,165869,165408,165358,165295,164473,164434,164090,164089,163318,163201,163116,161920,155789,155737,157262,157244,156987,156311,156279,156216,154612,153350,153303,153302,152108,147347,146874,146220,144290,141708,140314,137460,137361,137056,133753,128431,126994,125909,125677,122893,121080,120731,120695,120443,117596,111877,100960,100931,98479,115062,114989
746;184054,184687,184413,184404,182810,181682,181334,181329,181289,181288,181138,181135,174424,174423,181901,174361,174282,174281,174280,174279,174264,174263,174188,173364,172838,172831,172804,168458,168449,166794,168457,168450,166836,166773,165364,165354,165350,165348,165347,156997,155339,153900,151944,176299,174410,148467,148452,147165,140004,140003,139980,131010,131008,130020,126367,123068,123067,118470,109494
747;183971,183878,183756,183007,182203,181027,180037,177291,177288,177284,177280,177279,173362,173357,173269,172833,172696,167180,166245,165370,165216,164910,164908,164855,164448,162466,160359,160770,157206,153643,148612,147163,147039,144400,139694,139534,139514,163577,163483,130460,129199,127807,117662,100689,100406
748;183298,183253,183037,174582,174317,166776,160359,147163,140472,139694,119663,118436
749;172163,173427,154363,152565,148287,147164,139049,139010,131080,130690
750;173457,157252,145458,125407,120862
752;185122,153686,139367,135248,129642,128469,121347,113266,110517
753;182137,168068,164608,166053,149932,134113,123017,120093,115367,114343,105728
754;181167,176928,169948,169065,166412,166039,164891,164889,163136,163134,157164,157151,157117,157089,138977,129553,119334
